date,precipitation (mm),temperature (°C),potential evapotranspiration (mm),flow (m³/s),suspended sediment (mg/L),total phosphorus (mg/L),nitrate (mg/L)
1997-10-04,0.07879,10.43631,0.88473,7.91325,10.72830,0.34107,6.52220
1997-10-05,5.51867,11.27545,0.65048,11.41160,14.33140,0.30978,6.31635
1997-10-06,1.31132,8.26626,1.50507,14.17725,12.75225,0.30038,6.95585
1997-10-07,0.00904,7.69794,1.78121,14.41995,11.44515,0.31011,7.48735
1997-10-08,10.60070,6.65904,0.24209,34.42635,18.11150,0.25372,7.35610
1997-10-09,0.31658,12.43720,1.18477,34.59305,14.60405,0.26532,8.11950
1997-10-10,0.25701,9.60097,0.94244,30.64935,13.81380,0.29007,8.62425
1997-10-11,0.04459,10.86130,1.11549,26.47790,13.46400,0.31072,8.54125
1997-10-12,10.73510,14.32144,0.87168,48.58650,21.06150,0.25903,7.51580
1997-10-13,1.61966,12.53526,1.05033,48.35600,18.60750,0.26885,8.35430
1997-10-14,0.94658,8.85448,0.46058,42.50800,17.70500,0.28581,9.31415
1997-10-15,0.09809,6.96215,0.59490,36.11500,16.72250,0.30122,9.73385
1997-10-16,0.49303,7.91682,0.48803,30.87350,16.41000,0.31285,9.53550
1997-10-17,0.00973,6.63358,0.61929,26.39900,15.84150,0.32187,9.29745
1997-10-18,0.30322,7.53151,0.48970,22.75900,15.71050,0.32933,8.91120
1997-10-19,0.00000,7.08254,0.55449,19.70350,15.45350,0.33548,8.60930
1997-10-20,3.75800,9.43033,0.13663,22.19300,17.28450,0.31587,7.72915
1997-10-21,0.00000,8.15346,0.59502,21.98400,15.55450,0.31375,8.64925
1997-10-22,0.01711,8.39666,0.54603,20.41600,15.06950,0.32092,8.99960
1997-10-23,0.00248,7.81036,0.62535,18.45150,14.75650,0.32930,8.98265
1997-10-24,0.00306,5.81226,0.36536,16.52665,14.59250,0.33670,8.92930
1997-10-25,0.29211,4.81758,0.35211,14.82280,14.66550,0.34263,8.81270
1997-10-26,1.10659,10.24398,0.85819,13.75560,15.25550,0.34418,8.16655
1997-10-27,0.37139,8.45413,1.54452,12.63500,15.00600,0.34597,7.92395
1997-10-28,0.31981,4.49793,1.18624,11.54700,14.91100,0.34846,8.00050
1997-10-29,0.00381,3.76455,1.05118,10.47565,14.65350,0.35096,8.01705
1997-10-30,0.10123,2.87812,0.61718,9.47320,14.91150,0.35357,7.99625
1997-10-31,0.00023,3.96313,0.94048,8.54815,14.56050,0.35513,7.82180
1997-11-01,7.12324,4.64356,0.36159,14.18195,18.52550,0.30557,7.41860
1997-11-02,6.20269,6.04583,0.02108,30.10090,19.40000,0.25916,7.28175
1997-11-03,0.91283,5.98212,0.20661,31.29110,17.08200,0.27225,8.90345
1997-11-04,0.62187,6.44451,0.45000,28.50895,16.24050,0.29406,9.58440
1997-11-05,0.37834,5.95540,0.42342,25.13300,15.79100,0.31326,9.67075
1997-11-06,0.60588,4.86209,0.73673,22.14425,15.81400,0.32816,9.52680
1997-11-07,0.00034,4.05114,1.62838,19.34535,15.49300,0.33951,9.32455
1997-11-08,0.00000,3.29448,1.33047,16.90365,15.38600,0.34846,9.09380
1997-11-09,0.00000,2.20648,0.77463,14.80645,15.39050,0.35558,8.92710
1997-11-10,0.00009,2.50502,0.72287,13.00945,15.46350,0.36077,8.69460
1997-11-11,0.00000,1.18768,0.40632,11.46515,15.67100,0.36468,8.55075
1997-11-12,0.26993,1.57355,0.09921,10.16160,15.74100,0.36722,8.37120
1997-11-13,0.66741,4.67990,0.20911,9.14595,16.18800,0.36740,7.97840
1997-11-14,0.46376,3.84074,0.18468,8.25685,16.33050,0.36629,7.72735
1997-11-15,1.29926,4.69111,0.29019,7.84305,16.97950,0.35912,7.44010
1997-11-16,0.42574,2.92855,0.12219,7.38995,16.73150,0.35058,7.56565
1997-11-17,22.50659,4.07928,0.18037,67.98550,26.05550,0.20085,6.68115
1997-11-18,3.91883,5.96118,0.18729,75.07150,25.77700,0.22063,7.95690
1997-11-19,1.39593,6.29072,0.27317,65.44350,24.34700,0.25075,9.37265
1997-11-20,0.32515,5.24907,0.26391,54.05750,22.75400,0.27415,10.13585
1997-11-21,0.20213,4.48764,0.16522,44.53000,21.64850,0.29178,10.26915
1997-11-22,0.00297,3.13760,0.17767,36.89600,20.35000,0.30573,10.14920
1997-11-23,0.36499,4.52168,0.27119,30.94350,19.61850,0.31592,9.76315
1997-11-24,0.23811,5.18292,0.33583,26.15300,19.09700,0.32410,9.30005
1997-11-25,2.12058,3.01539,0.33087,24.05400,19.48550,0.32319,8.99305
1997-11-26,2.49148,2.29754,0.30532,23.70750,19.58300,0.31709,8.86875
1997-11-27,2.33168,2.02201,0.18585,24.22950,19.35950,0.31133,8.80505
1997-11-28,0.38416,0.84969,0.03052,22.39800,18.03700,0.31680,9.12780
1997-11-29,0.47944,1.38709,0.05968,19.98950,18.15800,0.32511,9.15700
1997-11-30,3.17152,4.81611,0.17722,20.64950,19.03750,0.31873,8.65170
1997-12-01,4.07222,9.24876,0.14622,24.54600,19.95650,0.30246,8.07745
1997-12-02,14.84847,10.06552,0.15280,70.18200,28.75850,0.22480,6.96895
1997-12-03,0.71465,9.31962,0.25779,64.08200,24.13700,0.24325,8.75820
1997-12-04,0.40763,7.98256,0.12941,53.84300,22.16550,0.26479,9.60530
1997-12-05,0.08643,4.61695,0.00000,44.88800,20.76700,0.28167,10.05180
1997-12-06,5.34600,3.79813,0.00016,49.13750,23.31700,0.27068,9.76365
1997-12-07,6.75968,6.92688,0.00889,67.31150,26.25050,0.24550,8.42735
1997-12-08,0.59169,4.93604,0.03762,60.43050,23.38450,0.25674,10.12975
1997-12-09,0.05460,3.70383,0.07324,51.66950,21.65350,0.26944,10.90090
1997-12-10,0.00126,1.80480,0.00000,44.23700,20.29850,0.27998,11.08505
1997-12-11,0.01489,6.42065,0.67508,38.22850,19.35000,0.28857,10.55400
1997-12-12,0.08272,12.75028,1.09234,33.38350,18.48950,0.29568,9.49985
1997-12-13,0.74927,10.73522,0.27738,29.82000,18.14200,0.30123,9.00570
1997-12-14,11.24571,12.33616,0.30861,54.77800,24.20150,0.24633,8.18415
1997-12-15,11.17576,11.61529,0.21423,89.97400,29.31350,0.21621,8.09495
1997-12-16,12.06107,8.41728,0.64214,125.52800,34.20350,0.20170,8.50055
1997-12-17,6.54922,9.65692,0.18233,134.40450,34.62950,0.20163,8.73820
1997-12-18,1.16157,7.92748,0.54019,110.72650,30.43750,0.21399,10.46020
1997-12-19,3.90795,4.07633,0.00159,107.08250,30.18550,0.21348,10.69080
1997-12-20,0.01714,3.79646,0.00732,89.89950,26.70000,0.22261,11.66150
1997-12-21,5.12162,8.63610,0.13298,97.32900,28.11950,0.21324,10.58345
1997-12-22,2.07444,12.83288,1.66468,91.13250,26.17150,0.21671,10.69115
1997-12-23,0.99885,8.68182,0.37836,80.64700,23.98200,0.22429,11.23600
1997-12-24,13.56031,9.10390,0.28598,147.98700,33.50800,0.18494,8.74620
1997-12-25,0.79379,7.92325,0.00506,130.32500,29.57100,0.19733,10.69575
1997-12-26,9.10055,10.28222,0.02007,168.49500,35.05500,0.18278,10.09110
1997-12-27,1.82824,8.92691,0.38683,150.95000,31.92250,0.19234,11.68315
1997-12-28,5.23464,4.87400,0.03939,159.42500,33.11300,0.18860,12.05060
1997-12-29,0.00114,-0.69458,0.00000,139.01500,29.56400,0.19727,13.19300
1997-12-30,3.16941,0.25169,0.12702,133.28600,28.52200,0.19941,13.29100
1997-12-31,0.00000,-0.22144,0.06351,119.49050,25.73500,0.20668,13.47250
