date,precipitation (mm),temperature (°C),potential evapotranspiration (mm),flow (m³/s),suspended sediment (mg/L),total phosphorus (mg/L),nitrate (mg/L)
1994-11-26,0.29510,2.10468,0.04057,27.16950,19.77650,0.31182,9.00075
1994-11-27,0.44179,5.77807,0.20106,23.17210,19.50200,0.32597,9.00815
1994-11-28,0.04438,2.97275,0.05886,19.56545,19.15500,0.33834,9.00150
1994-11-29,0.50491,2.29675,0.00000,16.65435,19.44900,0.34804,8.90020
1994-11-30,3.99612,0.27467,0.00101,17.97420,20.70050,0.33363,8.04605
1994-12-01,0.30526,0.41718,0.00240,17.55405,18.91900,0.33162,9.27935
1994-12-02,0.00001,1.15411,0.02562,16.91825,18.55350,0.33410,9.78380
1994-12-03,0.00000,0.77936,0.01812,15.42715,18.33600,0.34156,9.85365
1994-12-04,0.00000,1.63069,0.01777,13.75320,18.24500,0.34979,9.62050
1994-12-05,0.00000,-0.36666,0.00166,12.14630,18.33100,0.35702,9.41105
1994-12-06,0.13946,1.06092,0.03511,10.70090,18.45450,0.36267,9.10035
1994-12-07,0.93946,3.47021,0.02667,9.69470,21.51850,0.36469,8.65625
1994-12-08,0.11509,2.96498,0.00150,8.70575,20.40300,0.36281,8.33915
1994-12-09,0.04172,1.52245,0.00933,7.79170,20.03000,0.36252,8.19205
1994-12-10,0.01322,4.75787,0.01169,6.95635,19.86250,0.36239,7.84840
1994-12-11,11.66137,8.77641,0.18501,22.46600,24.39750,0.27120,6.94940
1994-12-12,0.24961,12.03051,0.20416,25.82920,19.46400,0.27483,7.09960
1994-12-13,2.92938,12.54801,0.70156,27.80160,20.30300,0.28230,6.92325
1994-12-14,0.95494,11.07087,0.18969,25.41810,19.30550,0.30245,7.43600
1994-12-15,13.08715,12.42407,0.28666,54.46745,28.58050,0.24660,7.21295
1994-12-16,8.06313,10.68270,0.17625,74.56100,30.71300,0.23616,7.18265
1994-12-17,1.10906,5.29218,0.04683,63.55350,27.15800,0.26003,8.85725
1994-12-18,11.35798,4.96161,0.03821,88.36100,33.63700,0.23500,9.09270
1994-12-19,6.16229,6.07280,0.17675,100.90650,34.87850,0.22811,8.41515
1994-12-20,0.80131,3.73117,0.40972,83.51350,30.85450,0.24467,10.50290
1994-12-21,0.00198,-0.02249,0.00000,67.92600,27.63900,0.25579,11.58810
1994-12-22,3.32576,3.89406,0.21034,64.87150,27.84750,0.25354,11.03485
1994-12-23,10.46475,9.86642,0.04271,98.97250,33.13900,0.21800,9.23670
1994-12-24,0.00789,8.85317,0.01249,85.06550,28.59700,0.23027,10.57585
1994-12-25,0.66399,7.99407,0.14830,72.04650,26.30450,0.24040,11.09050
1994-12-26,3.63665,7.71380,0.37544,74.76700,27.00800,0.23498,10.35040
1994-12-27,0.50608,5.61497,0.30490,66.18400,24.37600,0.24366,11.09895
1994-12-28,0.67553,5.96999,0.06405,58.33050,22.58750,0.25163,11.13125
1994-12-29,10.01508,6.47360,0.13257,85.57350,28.31200,0.21977,10.18405
1994-12-30,5.89221,6.98681,0.32939,106.24800,29.76300,0.20988,9.36900
1994-12-31,0.00000,6.73021,0.23098,92.37100,26.18850,0.22250,10.81125
1995-01-01,0.35197,10.51173,0.58532,79.67800,23.93650,0.23354,11.03495
1995-01-02,1.14742,8.67590,0.38265,71.01000,22.68700,0.24043,10.96175
1995-01-03,0.00363,1.03126,0.00000,62.68900,20.46500,0.24827,11.22280
1995-01-04,2.16360,1.23277,0.21656,60.97750,20.29400,0.24826,10.83820
1995-01-05,6.14136,5.95667,0.37179,73.27700,22.82200,0.23228,10.24610
1995-01-06,9.52672,7.65412,0.27766,108.08900,28.58950,0.20774,9.21445
1995-01-07,0.05641,3.97987,0.09721,94.77750,24.57600,0.22074,10.54665
1995-01-08,1.16503,4.97085,0.13107,83.40150,23.08700,0.23036,10.84635
1995-01-09,5.32017,5.45219,0.14994,93.42800,25.36350,0.22064,10.13125
1995-01-10,0.00024,3.75511,0.45012,82.74600,22.45200,0.22981,10.78735
1995-01-11,9.63830,6.71629,0.67358,113.63250,28.81200,0.20497,9.83995
1995-01-12,9.20864,10.16164,0.45681,156.36350,34.37100,0.18821,8.72810
1995-01-13,1.86607,7.05227,0.44495,140.28000,31.48950,0.19844,10.66165
1995-01-14,3.50030,5.82548,0.24228,136.46150,31.16800,0.19947,11.38695
1995-01-15,2.85756,6.84066,0.69231,130.45500,30.10950,0.20175,11.78310
1995-01-16,0.29146,5.40329,0.17557,114.70950,27.11400,0.20949,12.31100
1995-01-17,4.68957,3.30647,0.23877,125.87100,28.93200,0.20166,11.60940
1995-01-18,0.39368,3.53341,0.43094,113.42050,26.04200,0.20913,12.10100
1995-01-19,0.02129,2.80863,0.14619,101.91500,23.71200,0.21602,12.19600
1995-01-20,2.10087,4.64338,0.12416,99.14250,23.36700,0.21710,11.64110
1995-01-21,0.76294,2.92715,0.00510,91.78250,21.26000,0.22227,11.49855
1995-01-22,2.97466,3.69756,0.58723,95.72700,22.08350,0.21856,10.78615
1995-01-23,2.21003,5.91189,0.79955,95.76150,21.74050,0.21903,10.60585
1995-01-24,3.53723,4.12413,0.76488,103.47350,22.95950,0.21413,10.33485
1995-01-25,1.69824,9.23474,0.26839,99.71350,21.95550,0.21784,10.38635
1995-01-26,0.88738,6.19231,0.85326,92.11300,20.53750,0.22353,10.59180
1995-01-27,0.00271,3.94155,0.92010,84.24850,18.96050,0.22912,10.56385
1995-01-28,1.74478,5.85149,0.39924,82.03600,18.63400,0.22924,10.13905
1995-01-29,0.45669,4.22775,0.66102,76.58050,17.37750,0.23341,10.10570
1995-01-30,4.81213,0.17110,0.08588,87.92800,19.61900,0.22265,9.43080
1995-01-31,0.00078,0.56387,0.20486,83.41850,18.04300,0.22829,10.31085
1995-02-01,3.06709,4.64860,0.11163,94.36600,20.19600,0.21900,9.98940
1995-02-02,0.02936,2.23259,0.60891,87.41100,18.45450,0.22595,10.44635
1995-02-03,0.00049,-0.84061,0.42889,80.08900,17.16000,0.23200,10.56490
1995-02-04,2.97003,-0.13999,0.08307,76.32650,17.03450,0.23364,10.41885
1995-02-05,0.00309,4.03019,0.32021,77.23050,16.37550,0.23130,9.67840
1995-02-06,0.88833,7.19294,0.76485,73.56050,16.07950,0.23472,9.74405
1995-02-07,4.01302,9.59147,0.20911,85.61500,18.56050,0.22283,9.00885
1995-02-08,1.94080,8.48665,0.69715,86.09050,18.20250,0.22472,9.56180
1995-02-09,0.16245,10.51784,0.89512,79.56750,16.78850,0.23100,9.73000
1995-02-10,0.33930,7.39497,0.06216,73.47200,15.82700,0.23595,9.82310
1995-02-11,0.02360,7.84797,0.33361,68.03150,14.66850,0.24026,9.63580
1995-02-12,0.00012,8.45631,0.49426,63.37500,13.75950,0.24382,9.37615
1995-02-13,4.99821,9.50303,0.80501,81.61600,17.79100,0.22368,8.37215
1995-02-14,1.10450,4.22340,0.45673,79.58350,16.81400,0.22882,9.62685
1995-02-15,0.00472,2.27287,0.49729,73.59050,15.64650,0.23526,10.12880
1995-02-16,2.71769,9.05936,0.81337,77.08800,16.95050,0.23153,9.44050
1995-02-17,0.35095,10.62122,0.72142,72.16300,15.69700,0.23668,9.48075
1995-02-18,0.01140,7.63918,0.92902,66.77150,14.58450,0.24137,9.56915
1995-02-19,0.68079,7.24724,1.11825,62.61100,13.99700,0.24446,9.46655
1995-02-20,0.81643,9.24980,0.81713,59.22500,13.35415,0.24664,9.13985
1995-02-21,2.41667,3.10070,0.70347,62.27650,14.28200,0.24090,9.08200
1995-02-22,0.16423,-1.24231,0.56421,59.05100,12.87985,0.24474,9.60815
1995-02-23,0.02636,1.43786,0.93486,55.26650,12.26240,0.24915,9.62540
1995-02-24,0.78046,0.26702,0.59893,52.13350,11.97280,0.25195,9.55205
1995-02-25,10.61849,4.86286,0.51685,92.85800,20.88250,0.20858,8.13230
1995-02-26,2.21235,3.51368,1.07177,93.19850,19.51650,0.21427,9.25525
1995-02-27,1.98809,3.07704,0.47370,88.84300,19.35800,0.21954,9.87355
1995-02-28,0.56262,3.17469,0.62577,79.55800,17.95700,0.22658,10.23265
1995-03-01,0.37360,4.54583,0.42981,71.35450,16.83700,0.23171,10.09570
1995-03-02,0.02581,6.00084,0.86461,64.48000,15.50550,0.23565,9.77700
1995-03-03,0.30653,3.77692,0.62422,59.04600,14.67550,0.23871,9.63030
1995-03-04,0.22267,2.71534,0.70128,54.52700,13.81785,0.24196,9.52390
1995-03-05,6.51609,5.64000,0.47504,69.75150,17.84500,0.22059,8.90565
1995-03-06,1.91828,5.21843,0.62611,70.10600,16.83950,0.22238,9.01440
1995-03-07,5.56604,4.39156,0.59547,87.34450,20.36500,0.20825,8.57205
1995-03-08,4.24850,2.43739,0.48835,98.84200,22.23800,0.20300,9.16970
1995-03-09,0.45753,2.92212,0.62625,89.12950,20.35150,0.21167,10.29705
1995-03-10,1.11215,4.67450,0.33812,81.17700,19.44800,0.21692,10.46615
1995-03-11,9.52293,5.64620,0.24472,129.00700,27.38450,0.18619,8.30115
1995-03-12,2.85847,3.96835,1.21384,128.31350,26.69000,0.18901,9.80745
1995-03-13,1.84477,3.76979,0.88730,119.07000,25.35150,0.19344,10.91435
1995-03-14,0.00000,3.86907,1.05057,105.62650,23.01200,0.19939,11.43960
1995-03-15,2.87738,1.98496,0.81009,106.13150,23.44850,0.19642,11.21855
1995-03-16,0.89113,2.00901,0.95770,97.56650,21.74250,0.20066,11.37030
1995-03-17,0.77553,4.21226,0.52455,89.63700,20.16600,0.20448,11.04965
1995-03-18,0.00024,1.90229,1.20073,82.16850,18.19400,0.20880,10.80215
1995-03-19,5.52429,3.03863,0.35916,103.80200,22.29150,0.19242,9.39340
1995-03-20,0.22500,4.46973,1.77705,96.84600,20.36850,0.19908,10.11235
1995-03-21,0.06273,3.79514,1.30363,88.71350,18.82600,0.20483,10.32130
1995-03-22,0.11942,1.94901,1.14641,81.67700,17.75550,0.20943,10.32560
1995-03-23,0.60115,8.57688,1.49032,76.24950,16.69700,0.21278,9.75335
1995-03-24,0.01566,7.67942,1.11313,71.11250,15.43200,0.21644,9.46195
1995-03-25,0.04114,10.93731,1.68477,66.63750,14.47955,0.21982,9.01745
1995-03-26,0.27121,10.77602,1.19263,62.84100,13.76660,0.22324,8.76375
1995-03-27,0.20069,9.97019,0.55742,59.42600,12.98135,0.22636,8.62770
1995-03-28,0.04510,11.55857,1.84308,56.26900,12.23150,0.22958,8.36745
1995-03-29,0.00021,11.33456,2.62242,53.38400,11.52370,0.23283,8.20815
1995-03-30,0.00549,10.26738,2.09849,50.73450,10.70680,0.23641,8.15110
1995-03-31,0.02073,8.51294,1.38769,48.29000,10.31160,0.23983,8.16405
1995-04-01,0.00002,12.28242,2.59076,46.01550,9.82775,0.24244,7.85130
1995-04-02,0.00001,12.09279,2.76975,43.89000,9.32240,0.24524,7.66760
1995-04-03,0.05148,13.21829,2.82196,41.90050,8.90315,0.24788,7.47445
1995-04-04,0.10554,9.21389,2.12344,40.03800,8.51125,0.25155,7.60155
1995-04-05,0.46014,6.75913,1.49879,38.49850,8.29880,0.25456,7.76915
1995-04-06,7.73684,6.49885,0.74604,57.34650,13.99920,0.22407,7.53535
1995-04-07,0.29557,9.24560,2.45807,55.18800,11.64340,0.23274,7.77855
1995-04-08,5.53782,8.60619,1.64362,64.43400,15.24550,0.22388,7.74065
1995-04-09,8.93923,11.29612,2.83659,92.63900,21.29050,0.20143,7.00045
1995-04-10,3.77222,7.73567,1.85667,98.34050,21.85500,0.20283,7.56025
1995-04-11,0.03607,8.00354,1.77668,85.57150,19.63800,0.21280,8.59885
1995-04-12,0.00018,9.89255,2.19003,74.37050,18.27550,0.22054,8.78930
1995-04-13,0.00000,12.34557,3.15453,65.50050,17.09750,0.22614,8.53380
1995-04-14,0.06589,10.38581,1.93518,58.53250,15.88300,0.23058,8.45335
1995-04-15,1.57183,7.84122,0.63693,55.95250,15.89300,0.23050,8.41630
1995-04-16,1.55893,9.70104,1.92784,54.43850,15.56500,0.23020,8.23770
1995-04-17,0.05646,11.49487,1.36204,50.38850,14.24100,0.23444,8.14950
1995-04-18,0.01716,11.69463,3.33685,46.46200,13.39590,0.23905,7.97645
1995-04-19,0.10782,10.13785,3.17643,43.05650,12.64365,0.24359,7.91330
1995-04-20,0.00000,8.39466,2.81864,40.10400,11.99655,0.24797,7.92765
1995-04-21,0.00532,9.10860,3.23276,37.53850,11.40200,0.25230,7.78880
1995-04-22,0.00071,11.21875,3.35546,35.28050,10.87120,0.25628,7.52185
1995-04-23,5.47181,9.65213,2.39437,44.55100,14.28595,0.23663,7.30100
1995-04-24,3.03925,5.83149,1.59592,51.73200,14.56250,0.23010,7.15820
1995-04-25,1.21174,6.96991,1.36007,50.26200,13.79890,0.23682,7.61425
1995-04-26,0.01970,8.27245,2.19806,45.93850,12.76815,0.24611,7.78520
1995-04-27,0.00681,7.52147,2.15727,41.80700,12.10160,0.25335,7.85130
1995-04-28,1.05780,7.75341,1.87331,39.24850,12.30530,0.25719,7.79915
1995-04-29,4.37688,8.97776,2.56296,48.72300,15.00500,0.23924,6.93060
1995-04-30,0.13644,7.34349,2.22956,46.91900,13.29470,0.24509,7.55370
1995-05-01,0.19339,8.10220,2.22889,43.27500,12.67730,0.25276,7.80380
1995-05-02,0.09600,8.72743,3.60519,39.72000,12.15305,0.25879,7.83460
1995-05-03,0.27793,9.86871,3.49638,36.67850,11.77735,0.26371,7.70120
1995-05-04,0.07639,8.79123,3.30174,33.97400,11.30880,0.26823,7.67300
1995-05-05,1.05820,7.75615,1.73594,32.48650,11.52270,0.26974,7.65565
1995-05-06,5.83149,6.09964,1.22905,48.60000,15.48650,0.23690,6.58190
1995-05-07,0.24338,6.84794,1.43758,48.27950,13.60150,0.24291,7.48645
1995-05-08,0.00155,9.22270,3.38982,44.63650,12.88865,0.25192,7.80640
1995-05-09,0.09984,12.24734,2.34833,40.93750,12.44415,0.25930,7.69820
1995-05-10,0.11168,13.00607,2.04374,37.65300,11.95870,0.26487,7.53500
1995-05-11,0.12527,12.08983,2.08176,34.79750,11.46355,0.26935,7.47535
1995-05-12,0.11200,10.70166,1.30351,32.30950,10.98230,0.27329,7.48770
1995-05-13,0.01134,11.08855,3.45788,30.10900,10.48015,0.27668,7.42015
1995-05-14,0.00447,8.40481,3.11794,28.15850,10.05875,0.27980,7.51670
1995-05-15,0.13684,11.82903,4.19664,26.43850,9.66190,0.28296,7.25060
1995-05-16,2.07543,8.96670,2.99167,28.04350,10.82325,0.27565,7.02055
1995-05-17,0.24922,7.14803,2.43937,27.64250,9.94115,0.27741,7.44490
1995-05-18,0.00441,8.66519,3.25318,26.33500,9.39950,0.28210,7.53960
1995-05-19,0.00020,9.91496,3.60383,24.80600,9.06555,0.28709,7.41425
1995-05-20,0.00033,11.34937,3.89687,23.31100,8.86520,0.29131,7.19800
1995-05-21,0.31287,14.81657,6.28526,22.00500,8.76770,0.29485,6.80635
1995-05-22,4.55711,16.75999,3.32136,27.49950,11.73550,0.27374,6.27915
1995-05-23,0.07067,15.35354,3.25067,27.62500,9.89810,0.27570,6.42980
1995-05-24,2.04437,13.67606,2.37676,28.27950,10.81755,0.27706,6.53460
1995-05-25,14.41899,12.25563,0.43691,72.67900,21.89100,0.20849,5.91695
1995-05-26,0.00000,12.96584,1.40684,65.72700,17.71300,0.22811,6.97195
1995-05-27,0.14110,13.90689,3.67808,56.37700,17.22650,0.24416,7.39075
1995-05-28,0.07697,15.63421,3.91336,48.38850,15.83600,0.25736,7.35545
1995-05-29,0.00010,16.47071,3.71026,41.83400,14.98450,0.26642,7.14175
1995-05-30,0.00200,17.48525,4.36490,36.51450,14.19200,0.27330,6.88915
1995-05-31,0.51549,19.04578,3.80317,32.43900,13.77350,0.27835,6.58640
1995-06-01,0.00000,17.28299,4.22870,28.94050,12.86950,0.28300,6.51790
1995-06-02,0.89864,10.94874,1.20115,26.51850,15.27695,0.28688,6.89625
1995-06-03,0.74972,11.60948,2.66234,24.51400,13.88395,0.28880,6.95935
1995-06-04,1.33881,11.25745,3.07027,23.52750,13.75780,0.28873,6.90035
1995-06-05,1.86200,9.30604,1.59936,23.67400,13.85880,0.28549,7.00145
1995-06-06,2.18552,10.60522,1.66772,24.91100,14.08750,0.28082,6.90845
1995-06-07,0.00000,11.09971,2.63180,23.66900,12.94500,0.28525,7.06210
1995-06-08,2.41604,13.33454,1.93784,24.38250,14.03700,0.28355,6.83965
1995-06-09,3.96540,14.43664,2.52032,28.68500,15.50900,0.27075,6.65395
1995-06-10,16.14962,13.73939,1.21232,74.44250,26.18550,0.20369,6.51825
1995-06-11,2.83969,12.79897,0.86416,72.01050,23.14100,0.21749,6.75785
1995-06-12,0.30304,14.33003,3.04574,59.90900,20.92050,0.23624,7.09885
1995-06-13,3.35751,15.01860,2.39603,56.74250,21.69350,0.24125,6.97670
1995-06-14,0.39928,14.99260,2.57840,48.09500,19.77100,0.25311,7.13750
1995-06-15,12.55559,14.86015,0.56214,78.25200,27.85650,0.21144,6.77950
1995-06-16,0.12759,15.97092,2.63977,66.83700,22.93750,0.22404,7.12725
1995-06-17,0.75046,15.95136,2.81147,55.62250,21.44050,0.23640,7.20815
1995-06-18,4.66315,13.30899,0.41304,56.19300,22.95100,0.23177,7.22600
1995-06-19,4.07837,14.15014,1.97521,60.21450,23.37900,0.22448,6.82245
1995-06-20,0.59273,13.78105,3.12629,52.64450,21.15700,0.23344,7.66700
1995-06-21,0.02956,14.05906,3.58642,44.83700,19.63900,0.24299,7.95250
1995-06-22,1.12300,15.65634,3.27837,39.56250,19.12600,0.24973,7.75695
1995-06-23,1.64153,14.91855,1.61633,36.95950,19.02350,0.25177,7.53775
1995-06-24,0.05438,17.68912,4.77383,33.02300,17.78300,0.25824,7.34365
1995-06-25,0.06081,18.42147,4.75479,29.31300,17.03700,0.26550,7.09665
1995-06-26,0.29445,16.42205,3.52213,26.19450,16.62400,0.27205,7.05535
1995-06-27,1.21565,14.72660,3.83777,24.47500,16.75600,0.27490,7.04475
1995-06-28,0.00378,14.74014,4.21583,22.43600,15.80200,0.27977,7.04885
1995-06-29,0.00469,18.26214,4.20466,20.45350,15.30250,0.28565,6.65740
1995-06-30,1.36931,18.74830,4.35690,19.71750,15.73850,0.28702,6.32255
1995-07-01,0.02523,15.94609,3.66000,18.48950,14.85450,0.29079,6.49450
1995-07-02,2.83163,15.37909,2.34740,19.88900,15.84650,0.28427,6.51885
1995-07-03,3.03205,16.94128,2.83644,23.49005,16.40300,0.27344,6.37355
1995-07-04,0.08644,16.56568,4.24979,23.02920,14.69450,0.27952,6.70860
1995-07-05,0.02869,16.61776,4.26036,21.20270,14.08890,0.29005,6.79725
1995-07-06,2.56939,14.52816,3.05262,22.03850,15.47900,0.28847,6.81260
1995-07-07,0.39428,13.76537,3.28699,20.93890,14.54800,0.29407,7.04590
1995-07-08,2.88431,13.67681,1.50480,22.88205,15.94150,0.28824,6.93515
1995-07-09,0.23625,15.26907,2.45403,21.94995,14.70250,0.29322,7.12270
1995-07-10,0.54959,14.00498,1.08944,20.31195,14.58550,0.30149,7.23590
1995-07-11,2.62037,14.53320,3.61544,22.36215,15.87600,0.29434,6.85865
1995-07-12,0.16252,13.43795,3.18226,21.82955,14.74550,0.29807,7.61705
1995-07-13,0.00000,15.19412,4.33418,20.29210,14.30350,0.30609,7.71340
1995-07-14,0.01420,14.60911,2.77307,18.54985,14.06800,0.31421,7.64425
1995-07-15,0.00009,16.17306,4.15007,16.88815,13.91735,0.32098,7.30240
1995-07-16,0.00006,15.94616,4.23926,15.38230,13.82120,0.32645,7.05695
1995-07-17,0.03385,15.98256,3.69573,14.04165,13.70625,0.33085,6.81125
1995-07-18,0.01137,17.05934,3.84237,12.84860,13.62220,0.33423,6.53940
1995-07-19,0.05310,19.48804,4.72579,11.78775,13.57005,0.33696,6.10960
1995-07-20,2.01089,21.46306,5.45768,12.38120,14.79145,0.32886,5.57690
1995-07-21,0.87138,19.32020,4.77751,12.72410,14.39330,0.32415,6.08370
1995-07-22,0.00475,17.64963,3.38388,12.46775,13.55415,0.32625,6.40485
1995-07-23,0.06675,18.17233,1.94986,11.82330,13.23315,0.33083,6.39990
1995-07-24,0.00077,18.97706,4.63364,11.02720,13.04065,0.33484,6.17990
1995-07-25,0.00000,16.51316,2.89485,10.21840,12.92460,0.33682,6.18970
1995-07-26,0.02366,17.86593,3.63929,9.46860,12.91025,0.33783,6.02250
1995-07-27,0.33057,19.04466,3.28933,8.87235,13.14590,0.33591,5.75615
1995-07-28,10.99546,17.99641,2.85850,29.65240,19.54250,0.25201,5.30275
1995-07-29,0.00000,17.56337,4.04034,33.29655,15.50910,0.26231,7.26345
1995-07-30,0.00001,17.30308,4.05214,30.28060,14.78550,0.28827,8.08655
1995-07-31,0.31096,19.17190,4.62960,26.70735,14.66700,0.31059,7.97170
1995-08-01,0.00366,18.67533,4.63832,23.41875,14.55850,0.32877,7.72105
1995-08-02,0.00114,17.72738,3.99786,20.60165,14.56580,0.34127,7.50060
1995-08-03,0.00045,21.55390,4.30578,18.21175,14.57220,0.35141,6.86035
1995-08-04,0.00028,23.95505,4.50864,16.17205,14.61230,0.35874,6.17075
1995-08-05,0.00000,24.46311,4.64731,14.41545,14.62935,0.36413,5.73625
1995-08-06,0.00000,26.12821,4.78951,12.89490,14.63400,0.36809,5.32600
1995-08-07,0.00000,25.29566,4.71841,11.56950,14.65080,0.37078,5.14000
1995-08-08,0.00000,27.57482,5.73741,10.40785,14.68055,0.37227,4.82230
1995-08-09,0.00043,28.01660,6.07755,9.38730,14.72185,0.37268,4.57635
1995-08-10,0.00047,29.00232,6.68863,8.48970,14.73965,0.37123,4.34055
1995-08-11,0.03443,25.41321,5.14544,7.81225,14.74985,0.36361,4.46520
1995-08-12,0.11688,20.74786,3.41017,7.27775,14.78760,0.35678,4.83320
1995-08-13,0.00000,21.35712,4.29362,6.82900,14.76205,0.34975,4.90860
1995-08-14,0.00918,23.24088,4.08787,6.48240,14.70250,0.33929,4.71820
1995-08-15,0.00025,24.20968,4.76111,6.21635,14.63345,0.33876,4.51700
1995-08-16,0.00000,22.83014,4.31571,6.03565,14.59450,0.33606,4.49330
1995-08-17,0.00000,22.60930,5.09658,5.90340,14.55455,0.34067,4.46655
1995-08-18,0.11989,22.71421,5.45549,5.79855,14.55900,0.34911,4.40325
1995-08-19,0.59010,19.56908,3.74508,5.77225,14.81575,0.35125,4.57040
1995-08-20,0.00005,17.20344,3.81519,5.71220,14.38755,0.36712,4.76035
1995-08-21,8.22080,16.57568,1.68003,10.49330,19.51650,0.33078,4.84065
1995-08-22,0.88137,16.73348,2.35481,14.30120,16.07100,0.31178,5.51205
1995-08-23,0.19481,16.86876,1.99767,14.29890,14.64725,0.32792,5.78085
1995-08-24,36.45276,15.88568,0.84296,139.62500,38.13695,0.18354,5.55835
1995-08-25,5.66335,14.59613,0.72959,132.73350,37.44650,0.21372,6.63455
1995-08-26,14.37831,14.60526,1.22558,155.34450,42.78700,0.20333,7.39515
1995-08-27,3.54202,14.70148,2.68575,128.34300,37.96850,0.21305,7.90375
1995-08-28,0.00445,13.47563,3.08390,96.19600,32.44450,0.22464,9.05540
1995-08-29,1.53542,12.77926,1.75615,76.48250,29.57300,0.23146,9.28610
1995-08-30,0.21334,14.47148,2.20574,60.02400,26.50100,0.24065,9.18710
1995-08-31,0.70285,15.01056,1.87827,48.29950,24.82100,0.24970,8.81750
1995-09-01,0.54646,15.60576,1.63240,39.44450,23.20150,0.25860,8.33550
1995-09-02,0.89646,17.16757,2.66590,32.99300,22.55650,0.26625,7.73340
1995-09-03,6.10938,17.94553,2.41975,37.83650,24.28750,0.24733,7.14045
1995-09-04,7.01814,16.12613,1.05544,51.72350,25.43800,0.22455,6.94175
1995-09-05,0.84102,14.98553,0.98950,46.35600,22.39550,0.23728,7.82425
1995-09-06,1.22162,14.32860,0.63969,40.18700,21.53600,0.25028,8.12655
1995-09-07,1.17372,15.31551,0.76640,34.86250,20.88550,0.26177,8.02900
1995-09-08,0.49427,14.21356,1.23144,29.70100,19.99150,0.27337,7.98170
1995-09-09,0.18779,14.74072,2.10131,25.20300,19.36300,0.28449,7.75185
1995-09-10,1.17990,17.19276,2.77585,22.26400,19.53250,0.29142,7.21165
1995-09-11,8.43770,14.70573,0.51611,35.15900,23.23000,0.25052,6.97015
1995-09-12,0.58099,13.12042,2.23235,34.26250,19.85300,0.25702,7.58800
1995-09-13,3.26071,14.78562,1.22444,36.13950,20.90500,0.25953,7.41415
1995-09-14,0.58920,14.87749,2.25495,32.43650,19.42950,0.27231,7.94305
1995-09-15,0.00000,13.98846,2.17095,27.94700,18.53850,0.28578,8.11555
1995-09-16,0.00945,14.12542,1.82643,23.95700,18.17500,0.29798,7.97310
1995-09-17,0.38533,13.08802,0.74250,20.70750,18.13500,0.30791,7.80805
1995-09-18,2.78825,14.32403,0.58857,20.61650,19.45650,0.30341,7.41590
1995-09-19,2.53114,16.14472,1.05381,22.11150,19.36500,0.29493,7.08135
1995-09-20,0.05764,14.42183,2.70626,20.86880,17.97700,0.30045,7.49620
1995-09-21,1.51712,15.69712,2.32680,20.19865,18.40000,0.30481,7.39115
1995-09-22,1.83782,13.54370,0.97891,20.55990,18.66450,0.30424,7.57965
1995-09-23,0.38583,10.57976,0.77302,19.33185,17.85100,0.31063,8.28255
1995-09-24,0.00000,12.88029,2.22200,17.51040,17.39600,0.31956,8.25240
1995-09-25,0.05004,11.53616,2.33791,15.65140,17.11900,0.32796,8.12695
1995-09-26,0.01601,11.65213,2.04310,13.93640,17.11650,0.33511,7.90835
1995-09-27,0.71611,14.36175,1.92501,12.62220,17.60400,0.33957,7.39950
1995-09-28,0.91762,13.66179,2.41994,11.64540,17.97250,0.34104,7.12285
1995-09-29,0.00070,12.88303,1.76135,10.57165,17.46000,0.34314,6.94970
1995-09-30,0.00917,12.65802,1.47827,9.53010,17.27300,0.34612,6.80505
1995-10-01,7.53511,14.61023,0.89283,20.09705,20.86000,0.28461,6.02940
1995-10-02,0.21904,13.63508,1.07487,23.66300,17.66250,0.28146,7.83750
1995-10-03,0.00000,12.13087,1.19353,22.57295,16.54800,0.29721,8.73215
1995-10-04,0.09307,10.69878,1.01877,20.43850,16.21100,0.31394,8.99875
1995-10-05,1.37257,13.05472,0.21777,19.39720,17.11250,0.32301,8.58500
1995-10-06,0.18286,13.37118,1.18329,17.70890,16.38400,0.33206,8.35215
1995-10-07,0.15069,13.61820,1.12100,15.94080,16.21600,0.34063,8.06490
1995-10-08,0.03103,14.61277,1.63187,14.26500,16.04200,0.34766,7.68005
1995-10-09,0.02427,11.37471,1.27173,12.74880,16.00350,0.35333,7.60400
1995-10-10,0.08294,10.36327,1.44815,11.40105,16.06350,0.35760,7.53975
1995-10-11,0.40800,13.75342,1.54266,10.27335,16.30350,0.35990,7.14735
1995-10-12,0.15990,8.64755,1.33285,9.24540,16.30750,0.36124,7.21880
1995-10-13,0.29368,5.56950,1.09171,8.34555,16.45400,0.36179,7.39415
1995-10-14,0.00216,5.18806,0.63893,7.51650,16.31050,0.36160,7.44045
1995-10-15,0.02720,7.20448,0.62555,6.81485,16.26300,0.35661,7.24885
1995-10-16,0.15812,7.13023,0.43924,6.29135,16.39400,0.34773,7.09610
1995-10-17,0.02949,9.11097,0.95343,5.87865,16.43600,0.34001,6.80780
1995-10-18,0.10785,13.95654,0.86563,5.53630,16.50700,0.33247,6.30130
1995-10-19,0.00000,11.53376,0.90953,5.26575,16.41300,0.32165,6.13250
1995-10-20,1.04890,11.90346,0.66131,5.26590,17.13800,0.30864,6.01415
1995-10-21,0.32999,7.43654,0.73195,5.24430,16.97450,0.30790,6.24175
1995-10-22,0.00011,6.10821,0.47101,5.21345,16.62650,0.30817,6.42985
